"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",4385.61305669742,0.0782435360458151,0.140984588954965,0.519943732902757,0.603102792991853,0.815659009710824
"ENSMUSG00000000028",85.2428523475326,-0.512819625017752,0.324467631226917,-1.65976683149486,0.0969613687584521,0.318538661180216
"ENSMUSG00000000056",1314.48211552715,0.640245727694974,0.201147341865466,3.19326844072413,0.00140672109065425,0.0188883297402216
"ENSMUSG00000000058",215.52179265648,1.73248981015796,0.34606430733806,4.24847027295617,2.15235200753946e-05,0.000660211607039128
"ENSMUSG00000000078",10172.0062152982,1.26045037136501,0.175495337270358,6.97978241803233,2.9563756472745e-12,6.79384816778589e-10
"ENSMUSG00000000085",417.970325525935,0.559585014597535,0.241330492646344,2.346230192298,0.0189643909988022,0.118626877742619
"ENSMUSG00000000088",7682.64863722647,-0.191873486983983,0.12817986770724,-1.4470459258203,0.14788406129665,0.403943642099852
"ENSMUSG00000000127",245.258805620374,0.124089733227821,0.185907647650216,0.595085732172019,0.551786165358933,0.781735250701784
"ENSMUSG00000000131",863.23131813362,0.0685753424078925,0.133610394752992,0.499290025012526,0.617575081304197,0.825912277064008
"ENSMUSG00000000134",460.046671639059,0.332825657324094,0.23485101857759,1.30060123405799,0.19339498442538,0.470825094073459
"ENSMUSG00000000142",206.479010058464,-1.96308827438288,0.327277660200283,-5.5290531996439,3.21963704853563e-08,2.69051139357362e-06
"ENSMUSG00000000148",189.760681731856,0.335823933249193,0.185375040290005,1.80021303308279,0.0718270066834676,0.266227123132959
"ENSMUSG00000000149",459.333751271007,0.199261210516171,0.233418249943243,0.746181931479896,0.455557521406007,0.713846108518377
"ENSMUSG00000000154",2356.24797234501,0.0300178948711999,0.159282675666489,0.199356065931062,0.841984224943755,0.936448376191363
"ENSMUSG00000000159",1473.4196701392,0.301463659111835,0.191285540572001,1.58243692609034,0.113549860576986,0.347378028457557
"ENSMUSG00000000168",1487.82719479034,0.0406163152877438,0.158901907782118,0.339747468299525,0.734046711229988,0.888052714078016
"ENSMUSG00000000171",5425.81868091268,-0.265447837559046,0.111377326276004,-2.30898877361065,0.0209442042158949,0.126604508278747
"ENSMUSG00000000184",3289.88565694039,0.627116951772553,0.287831366090184,1.85869644056293,0.0630701782896416,0.24675349128222
"ENSMUSG00000000194",1908.27284210743,0.335689621463213,0.159777079691255,2.0356896372354,0.0417815303303737,0.19491661096774
"ENSMUSG00000000204",671.319381926499,0.349322944161857,0.379865730037155,0.623048527196862,0.533252633085311,0.768574472021592
"ENSMUSG00000000216",508.900096201947,1.42230479059347,0.507196604073653,2.36016045090625,0.0182670323385481,0.115867538154646
"ENSMUSG00000000253",116.37272368326,-0.709752443105925,0.379267060678842,-1.66291011386857,0.0963304295688826,0.317060333809954
"ENSMUSG00000000266",1065.35247570188,-0.508510529510344,0.182120208537587,-2.73387437215967,0.00625939213170744,0.056030752811159
"ENSMUSG00000000275",5526.71502638597,0.535191707215803,0.196131050839711,2.43989858535953,0.0146913856066537,0.10062780337485
"ENSMUSG00000000276",97.9363621662341,-0.0745907935224081,0.276358789843441,-0.322070997553669,0.747398909190861,0.894529627365427
"ENSMUSG00000000278",846.500999255916,-0.37843518787142,0.313770836117877,-0.826517429528131,0.408510635063012,0.676571607078604
"ENSMUSG00000000282",418.884551970357,0.31626522758845,0.218379983057381,1.23983154127834,0.215037709252994,0.495822217374581
"ENSMUSG00000000290",105.432717491183,-0.164551871955158,0.386041717111775,-0.581467721555846,0.560925266775296,0.788218265127407
"ENSMUSG00000000295",129.304439953967,-0.0664294913937515,0.277459673719689,-0.168196936480063,0.866428350947774,0.94702476597161
"ENSMUSG00000000303",23923.7266733059,0.639237774229852,0.217792363577691,2.70195563614893,0.00689329593764756,0.0602057460772234
"ENSMUSG00000000308",26444.9982103679,0.0493923455396265,0.297421173370294,0.338989280914449,0.734617805186984,0.888513580078615
"ENSMUSG00000000325",51.6943813136315,0.44898930112789,0.411256862804386,1.10944835414813,0.267236812469768,0.5545073109735
"ENSMUSG00000000326",1229.38319203909,-0.423270946975715,0.134614429684514,-3.07910272500216,0.00207625077400732,0.0252427435819901
"ENSMUSG00000000339",708.894585494505,-0.58674006056582,0.291394574355339,-1.79652801575912,0.0724105811976185,0.267823621959952
"ENSMUSG00000000340",377.341239183105,-0.560921982078207,0.190388135044766,-2.80591867574444,0.00501733534256428,0.0484387099394395
"ENSMUSG00000000346",5837.09879487638,0.305188855984661,0.111490712611483,2.73896925172521,0.00616321373117567,0.0553465279203206
"ENSMUSG00000000355",225.066758237209,-0.190707382516619,0.182598194559321,-1.02906663260118,0.303448364542076,0.589211741450789
"ENSMUSG00000000374",2637.36672234513,0.422116311220021,0.223384285106128,1.83461085084377,0.0665633697683181,0.253831696793331
"ENSMUSG00000000378",370.557851270137,0.230504762448269,0.149449263343349,1.55435960527293,0.120098663018125,0.358276879801677
"ENSMUSG00000000384",1046.12945975328,-0.0732215853850305,0.212867160131709,-0.215647716224078,0.829262358607499,0.930638038824747
"ENSMUSG00000000385",6953.8251326776,-0.0268704504622854,0.366183766588554,0.232379826783236,0.816243016007765,0.926642098651601
"ENSMUSG00000000386",76.7242501679055,0.419585189480015,0.426770234854933,-0.435553687052451,0.663160578873864,0.852810179295908
"ENSMUSG00000000394",404.704615325034,-1.66362719846611,0.352927721549855,-4.07887327382918,4.52544956481393e-05,0.00121064412212904
"ENSMUSG00000000399",1607.47742204088,-0.0651050900175847,0.15428129640242,-0.332319362359146,0.739648120858881,0.891520839054153
"ENSMUSG00000000409",106.459826174559,-0.351706418550622,0.378598304867576,-0.874741245536029,0.381714712533449,0.655784230229074
"ENSMUSG00000000416",59.4373913138696,0.667033859475799,0.418036040123557,1.87779529863062,0.0604091736713014,0.240572669467132
"ENSMUSG00000000420",2520.01812870274,0.835213923258712,0.183238469042086,4.40472351259832,1.05918882726747e-05,0.00036934599454317
"ENSMUSG00000000439",264.050094756787,0.00879237877374574,0.239363303262061,0.0107973722048488,0.991385110812793,0.996513730422764
"ENSMUSG00000000440",1470.1447207684,0.534746154256108,0.199157644565393,2.62333846931406,0.00870727228661287,0.0709642691358949
"ENSMUSG00000000441",1351.37139649505,-0.103701354306683,0.168023734737995,-0.499477657753296,0.617442922655967,0.825888825361769
"ENSMUSG00000000486",84.3561823418142,0.0647211711390211,0.48878134063823,-0.0484665667817014,0.961344408957932,0.986394812236297
"ENSMUSG00000000530",89.7386424037936,-0.765495299612262,0.375912504593366,-2.09763195809994,0.0359376697373911,0.178201009684736
"ENSMUSG00000000532",2511.41629367096,0.28167145059125,0.191532184174738,1.34441259762308,0.178815002366717,0.449619498327649
"ENSMUSG00000000538",2079.66872925777,0.380615583233515,0.226391413828519,1.61771165279205,0.105724753534883,0.333344488315787
"ENSMUSG00000000544",18373.8808472196,0.340950511149244,0.202719317410655,1.56291897843372,0.118071653124964,0.354481539616499
"ENSMUSG00000000555",208.548648954786,-0.396429972423902,0.303491785819214,-1.23161235967016,0.218093921753476,0.499607117203921
"ENSMUSG00000000561",386.816898338696,0.30702185474779,0.214567207136065,1.44802246882912,0.14761076682684,0.403590350961311
"ENSMUSG00000000563",6455.24705661854,-0.280633345917005,0.141572412102576,-1.89754580439912,0.057755939461181,0.234741304542428
